doc_id,topic_tags_zh,summary_zh,matched_chinese_rules,annotation_source
D035579,太阳崇拜；荷鲁斯信仰；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；荷鲁斯信仰:hr；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D031462,太阳崇拜；阿蒙信仰；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、阿蒙信仰、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；阿蒙信仰:jmn；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D042715,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D037320,太阳崇拜；荷鲁斯信仰；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；荷鲁斯信仰:hr；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D038556,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D036334,太阳崇拜；荷鲁斯信仰；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；荷鲁斯信仰:horus；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D042008,奥西里斯信仰；太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“奥西里斯信仰、太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能与奥西里斯神话、死亡复活或亡灵信仰相关。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,奥西里斯信仰:osiris；太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D041090,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D032803,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D039877,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D031210,太阳崇拜；死亡与亡灵；祭祀供奉；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、祭祀供奉、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可能涉及供品、祭祀仪式或神庙宗教实践。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；祭祀供奉:opfer；金字塔文本:pyramid,rule_based
D032736,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D033520,太阳崇拜；荷鲁斯信仰；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；荷鲁斯信仰:hr；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D041186,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D036217,神祇信仰；太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“神祇信仰、太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,神祇信仰:ntr；太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D036809,太阳崇拜；荷鲁斯信仰；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；荷鲁斯信仰:hr；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D034274,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D035490,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D033491,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D041471,太阳崇拜；荷鲁斯信仰；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；荷鲁斯信仰:hr；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D033496,太阳崇拜；荷鲁斯信仰；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；荷鲁斯信仰:horus；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D043779,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D034628,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D043765,太阳崇拜；荷鲁斯信仰；死亡与亡灵；金字塔文本；生命与保护,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵、金字塔文本、生命与保护”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；荷鲁斯信仰:hr；死亡与亡灵:ba；金字塔文本:pyramid；生命与保护:anh,rule_based
D039610,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D041906,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D030607,神祇信仰；奥西里斯信仰；太阳崇拜；荷鲁斯信仰；死亡与亡灵；金字塔文本,该文本涉及“神祇信仰、奥西里斯信仰、太阳崇拜、荷鲁斯信仰、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能与奥西里斯神话、死亡复活或亡灵信仰相关。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,神祇信仰:ntr；奥西里斯信仰:osiris；太阳崇拜:ra；荷鲁斯信仰:horus；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D042708,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D040966,太阳崇拜；荷鲁斯信仰；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；荷鲁斯信仰:horus；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D039511,神祇信仰；奥西里斯信仰；太阳崇拜；荷鲁斯信仰；死亡与亡灵；金字塔文本；职业身份,该文本涉及“神祇信仰、奥西里斯信仰、太阳崇拜、荷鲁斯信仰、死亡与亡灵、金字塔文本、职业身份”等主题，来源语料为 bbawpyramidentexte。文本可能与奥西里斯神话、死亡复活或亡灵信仰相关。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,神祇信仰:ntr；奥西里斯信仰:osiris；太阳崇拜:ra；荷鲁斯信仰:hr；死亡与亡灵:ba；金字塔文本:pyramid；职业身份:priest,rule_based
D031423,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D037293,太阳崇拜；荷鲁斯信仰；死亡与亡灵；金字塔文本；生命与保护,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵、金字塔文本、生命与保护”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；荷鲁斯信仰:hr；死亡与亡灵:ba；金字塔文本:pyramid；生命与保护:anh,rule_based
D043104,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
